product_id,review_id,rating,clean_text,tokens,word_count,cluster,sentiment_score,emotion_label
1935009,19859981,5,cực kì hài lòng tiki giao hàng nhanh đầy đủ nguyên vẹn x d x d x d tai nghe x d dùng tai nghe có dây đỡ phải kết nối và sạc x d mình không am hiểu lắm nên cứ mua apple cho đồng bộ x d nghe tiếng rõ đều x d gọi thoại ổn định không bị đứt tiếng ồn thì không lọc được vì loại này dòng thấp mà x d âm lượng nhỏ hơn so với tai nghe khác mình đã dùng samsung lenovo sony x d đeo thời gian ngắn thì không sao đeo hơn p là mình bắt đầu đau tai có thể do nghe bé nên mình phải chỉnh mức âm lượng lên cao lâu thì đau uhm chắc mình sẽ tìm mua loại khác sau x d,cực_kì hài_lòng tiki giao hàng nhanh đầy_đủ nguyên_vẹn x d x d x d_tai nghe x d dùng tai nghe có dây đỡ phải kết_nối và sạc x d mình không am_hiểu lắm nên cứ mua apple cho đồng_bộ x d nghe tiếng rõ đều x d gọi_thoại ổn_định không bị đứt_tiếng ồn thì không lọc được vì loại này dòng thấp mà x d âm_lượng nhỏ hơn so với tai nghe khác mình đã dùng samsung lenovo sony x d đeo thời_gian ngắn thì không sao đeo hơn p là mình bắt_đầu đau_tai có_thể do nghe bé nên mình phải chỉnh_mức âm_lượng lên cao_lâu thì đau uhm chắc mình sẽ tìm mua loại khác sau x d,137,2,0.0,Neutral
1935009,19502139,5,cực kì hài lòng tốt dùng để nghe học làm việc rất tốt âm thanh nghe rõ ràng mic bắt giọng tốt tai nghe vừa khuông tai mổn định và kinh thế hơn airpods x d hàng đóng gói cẩn thận,cực_kì hài_lòng tốt dùng để nghe học làm_việc rất tốt_âm_thanh nghe rõ_ràng mic bắt giọng tốt_tai nghe vừa khuông_tai mổn_định và kinh_thế hơn airpods x d hàng đóng_gói cẩn_thận,41,0,0.0,Neutral
1935009,19078720,5,cực kì hài lòng mua tai nghe iphone từ tiki trading rất an tâm mình đã mua ở tiki iphone rồi rất hài lòng về chất lượng và nguồn gốc hàng,cực_kì hài_lòng mua tai nghe iphone từ tiki trading rất an_tâm mình đã mua ở tiki iphone rồi rất hài_lòng về chất_lượng và nguồn_gốc hàng,31,0,0.0,Neutral
196001721,18905463,5,cực kì hài lòng mua siêu sale giảm chỉ còn k quá ngon ạ cuốn này ít khi giảm sâu nếu giảm mình cũng hốt lâu r ai dè đợi mãi lại đc dịp nếu k đặt kịp thì mình thấy vẫn kịp mức giá cao hơn liền kề khi đấy là k vẫn ngon sách mới giao nhanh tuy vậy có vẻ nhiều đơn nên đóng hàng ẩu quá móp nhẹ cạnh bìa đôi chỗ chấp nhận đc,cực_kì hài_lòng mua siêu_sale giảm chỉ còn k quá ngon ạ cuốn này ít khi giảm sâu nếu giảm mình cũng hốt lâu r ai dè_đợi mãi lại đc_dịp nếu k đặt kịp thì mình thấy vẫn kịp mức giá cao hơn liền kề khi đấy là k vẫn ngon_sách mới giao nhanh tuy_vậy có_vẻ nhiều đơn nên đóng hàng ẩu quá móp nhẹ cạnh bìa đôi chỗ chấp_nhận đc,79,2,0.0,Neutral
196001721,19643556,5,cực kì hài lòng sách mới nguyên seal giao nhanh,cực_kì hài_lòng sách mới nguyên_seal giao nhanh,10,0,0.0,Neutral
196001721,19003409,5,cực kì hài lòng đóng gói hoặc vận chuyển không tốt nên gói hàng rách góc và không được cố định tốt x d sách đóng gáy không tốt,cực_kì hài_lòng đóng_gói hoặc vận_chuyển không tốt nên gói hàng rách_góc và không được cố_định tốt x d sách đóng_gáy không tốt,29,0,0.0,Neutral
196001721,20173852,5,cực kì hài lòng sách dày đẹp book care cẩn thận,cực_kì hài_lòng sách dày đẹp book care cẩn_thận,11,0,0.4939,Positive
196001721,18261471,5,cực kì hài lòng trời ơi sách sang xịn mịn lắm mình đặt tối hôm trước trưa hôm sau đã ship r hihi vì đây là tài liệu bài tập cho môn đại cương nên cần có luôn điểm cho tiki nha,cực_kì hài_lòng trời ơi sách sang xịn mịn lắm mình đặt tối hôm trước trưa hôm sau đã ship r hihi vì đây là tài_liệu bài_tập cho môn đại_cương nên cần có luôn điểm cho tiki nha,42,2,0.0,Neutral
196001721,20116819,5,cực kì hài lòng cuốn sách tuyệt vời mà mình đã kịp sở hữu,cực_kì hài_lòng cuốn sách tuyệt_vời mà mình đã kịp sở_hữu,14,2,0.0,Neutral
196001721,18263966,5,cực kì hài lòng thấy vỡ ra rất nhiều hiểu thêm rất nhiều nhưng không thể nói rõ ra là được những gì nhưng đọc rất cuốn giống như đang chơi game đế chế vậy kinh tế chính trị quân sự,cực_kì hài_lòng thấy vỡ ra rất nhiều hiểu thêm rất nhiều nhưng không_thể nói rõ ra là được những gì nhưng đọc rất cuốn giống như đang chơi game đế_chế vậy kinh_tế chính_trị quân_sự,41,2,0.0,Neutral
196001721,20119978,5,cực kì hài lòng,cực_kì hài_lòng,4,1,0.0,Neutral
196001721,19711031,5,cực kì hài lòng sách đóng gói đẹp vânk chuyển nhanh shipper nhiệt tình hình thức và nội dung sách đều rất tuyệt,cực_kì hài_lòng sách đóng_gói đẹp vânk chuyển nhanh shipper_nhiệt tình_hình_thức và nội_dung sách đều rất tuyệt,23,0,0.0,Neutral
196001721,20019076,5,cực kì hài lòng đóng gói cẩn thận giao nhanh,cực_kì hài_lòng đóng_gói cẩn_thận giao nhanh,10,0,0.0,Neutral
202661687,20136126,5,cực kì hài lòng mình mua đúng hôm sale luôn nên giá ok lắm mình đặt tầm tiếng sau là giao sách luôn sách đóng gói kĩ sách đẹp chất lượng lắm mình thích mua sách trên tiki trading vô cùng sách mà giảm giá thì phải nói là rẻ vô cùng đã vậy vận chuyển đúng thời gian dự kiến nhanh mà sách về tay cũng rất chất lượng cho điểm,cực_kì hài_lòng mình mua đúng hôm sale luôn nên giá ok lắm mình đặt tầm tiếng sau là giao_sách luôn sách đóng_gói kĩ_sách đẹp chất_lượng lắm mình thích mua sách trên tiki trading vô_cùng sách mà giảm_giá thì phải nói là rẻ vô_cùng đã vậy vận_chuyển đúng thời_gian dự_kiến nhanh mà sách về tay cũng rất chất_lượng cho điểm,72,2,0.296,Positive
202661687,20045487,5,cực kì hài lòng sách vô cùng đẹp vô cùng hay,cực_kì hài_lòng sách vô_cùng đẹp vô_cùng hay,11,0,0.0,Neutral
202661687,20159671,5,cực kì hài lòng đóng hộp kỹ giao hàng đúng giờ x d sách bao bì đẹp,cực_kì hài_lòng đóng_hộp kỹ giao hàng đúng giờ x d sách bao_bì đẹp,17,0,0.0,Neutral
202661687,20048487,5,cực kì hài lòng góc hộp bìa có chút móp vài trang đầu có nếp nhăn nhưng không sao ạ tổng thể sản phẩm vẫn được bảo quản rất tốt cảm ơn shop nhé,cực_kì hài_lòng góc hộp bìa có chút móp vài trang đầu có nếp nhăn nhưng không sao ạ tổng_thể sản_phẩm vẫn được bảo_quản rất tốt cảm_ơn shop nhé,34,2,0.0,Neutral
202661687,18220541,5,cực kì hài lòng bộ sách đẹp và còn rất mới thơm mùi giấy sách làm bìa cứng thì tuyệt vời hơn là bìa mềm truyện thì đã đọc từ bé tác phẩm nổi tiếng không cần phải nói gì thêm tiki giao sách rất nhanh và giữ gìn sách cẩn thận,cực_kì hài_lòng bộ sách đẹp và còn rất mới thơm mùi giấy sách làm bìa cứng thì tuyệt_vời hơn là bìa mềm_truyện thì đã đọc từ bé tác_phẩm nổi_tiếng không cần phải nói gì thêm tiki giao_sách rất nhanh và giữ_gìn sách cẩn_thận,52,2,0.0,Neutral
202661687,19766744,5,cực kì hài lòng hàng được đóng gói cẩn thận boxset cứng cáp không bị bóp méo được bọc seal nilon nên còn rất mới hàng được giao đúng hẹn sách đẹp thơm mùi giấy mới mình rất thích,cực_kì hài_lòng hàng được đóng_gói cẩn_thận boxset cứng_cáp không bị bóp_méo được bọc seal nilon nên còn rất mới hàng được giao đúng hẹn sách đẹp thơm mùi giấy mới mình rất thích,39,0,0.0,Neutral
202661687,19453825,5,cực kì hài lòng sách đẹp giao hàng nhanh chóng bìa mềm có hộp trông bắt mắt sẽ ủng hộ shop nữa,cực_kì hài_lòng sách đẹp giao hàng nhanh_chóng bìa mềm có hộp trông bắt_mắt sẽ ủng_hộ shop nữa,22,0,0.0,Neutral
202661687,20095192,5,cực kì hài lòng chất lượng sách tốt vì là văn học kinh điển của người người nhà nhà rồi nên ko có bình luận gì về mặt nội dung quyển sách hay dành cho những ai yêu văn học lịch sử,cực_kì hài_lòng chất_lượng sách tốt vì là văn_học kinh_điển của người_người_nhà_nhà rồi nên ko có bình_luận gì về mặt nội_dung quyển sách hay dành cho những_ai yêu văn_học lịch_sử,42,2,0.0,Neutral
202661687,19772350,5,cực kì hài lòng sách in ấn đẹp rất tiếc giao hàng bị móp hộp nên sách bị nhăn giấy,cực_kì hài_lòng sách in_ấn đẹp rất tiếc giao hàng bị móp_hộp nên sách bị nhăn giấy,20,0,0.0,Neutral
202661687,20047914,5,cực kì hài lòng sách đẹp box còn nguyên seal mua được giá tốt hàng giao đúng hẹn bọc chống sốc cẩn thận hơn so với lần mua trước,cực_kì hài_lòng sách đẹp_box còn nguyên_seal mua được_giá tốt hàng giao đúng hẹn bọc chống sốc cẩn_thận hơn so với lần mua trước,29,0,0.0,Neutral
204000450,20138362,5,cực kì hài lòng sách đẹp sách gốc đóng gói cẩn thận rất thích sao,cực_kì hài_lòng sách đẹp sách gốc đóng_gói cẩn_thận rất thích sao,15,0,0.0,Neutral
204000450,20117720,5,cực kì hài lòng in đẹp sắc nét rõ ràng kiến thức được giải thích rõ ràng dễ hiểu,cực_kì hài_lòng in đẹp sắc_nét rõ_ràng kiến_thức được giải_thích rõ_ràng dễ hiểu,19,0,0.0,Neutral
